"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2016/10/7,14122,35983,84846,110530,56233,35985,26122,8950,6475,35616,4666,9901,12523,23274,24288,40931,33755,12759,18183,6652,19144,18236,10605,63590,5154,24318,25005,37018,47933,37562,20887,69534,41660,73736,65249,22688,79595,60480,55881,45933,53509,378370,93080,48772,54117,58764,76948,64790,49160,27418,66789,16353,19430,38275,13494,7361,5974,28658,20516,14972,80644,16199,25421,15540,46193,44597,61500,91184,90367,55963,57495,150107,51819,74739,88965,49090,142340,45502,37209,32886,38176,21698,72385,38967,18934,18204,84798,51326,49210,47730,29933,24834,10065,9722,10340,21470,20429,28671,38562,61028,54244,27140,26829,27345,26616,25590,20826,20060,0,0,0,0,0,0,0,0,0,0,0
2016/10/8,9991,21322,46070,112551,30600,20193,16533,7348,4665,21009,3460,5817,18930,13158,23899,12300,13455,7698,14508,5681,11347,12843,4248,37292,4300,22041,18590,26358,30659,27481,16590,59042,35224,51282,48541,9139,62059,44867,40204,35606,27748,360469,97793,37293,36998,52677,68427,52571,39636,18040,45397,11722,11786,29336,18460,5776,3630,17522,17576,11805,83754,11346,18985,11911,33511,29289,54322,81466,65853,41199,53733,162422,27533,63895,79329,44333,118025,30052,28844,18751,27373,13929,66893,25884,19828,14939,41165,26943,31183,32593,16930,18288,8025,4605,7617,17799,17624,21369,27152,39690,48955,20745,20139,21489,19007,20667,14893,14956,0,0,0,0,0,0,0,0,0,0,0
2016/10/9,8942,17233,36123,96737,24040,15845,14368,6778,4161,16584,2879,4981,18133,10960,21694,9414,11041,6748,12104,5424,9839,11064,9082,35427,4133,18278,15720,21888,25261,23778,15110,51127,31736,40442,41990,6513,54850,39561,34060,31515,20497,309421,88234,27863,33569,43968,49986,44104,34696,14144,38119,10421,10050,25743,19090,5095,3163,14711,13989,11107,77712,10880,16207,10419,29598,23362,46027,69365,54455,27315,50137,153196,24158,59243,68419,33371,105974,26104,25770,16039,24373,12226,63950,21321,18149,11968,33757,25471,26685,30971,13241,14907,6675,4120,6974,12347,15419,18008,19529,36008,44000,17706,17076,18192,16612,17728,12830,12329,0,0,0,0,0,0,0,0,0,0,0
2016/10/10,10522,16625,35290,91700,23415,16751,13708,6047,3381,18597,2670,4714,14383,11564,20126,10017,10668,6959,12130,5022,9730,10114,3912,26881,3229,16630,15292,21465,24696,23908,14672,49015,27538,39108,43306,7152,53804,37661,32846,30970,25687,331352,78534,26901,30378,42598,54569,42137,33330,14227,39587,10046,9773,25541,15314,4660,4076,15093,14217,9300,77556,9913,15308,9726,28124,21181,41477,71687,53936,31244,46283,137901,18422,49258,62908,38395,106123,24242,23298,15641,23911,11959,55558,20406,10137,11658,32908,19889,25954,25970,14028,14025,6464,3804,6205,12259,14813,17725,20759,31472,38501,16642,17189,16884,15794,17426,12564,12355,0,0,0,0,0,0,0,0,0,0,0
2016/10/11,12051,32644,77692,92468,52640,33237,24390,8319,6224,33081,4646,9570,14241,22115,20005,38312,32266,11946,16576,6385,17415,16896,10052,56555,4728,23692,23219,33860,44973,35526,19361,61235,37554,68312,59887,21299,74878,55903,51419,43918,53637,277465,74580,46223,50963,53016,69411,57683,46319,27474,64367,15516,18193,36294,13742,6826,5948,28397,19771,14580,78821,15229,23425,14033,43559,44431,55482,76192,84508,52281,55656,126710,46065,62947,74991,42287,115517,42166,34995,30373,31533,20984,50831,34698,14251,16900,77397,47298,45537,44395,28833,22968,9564,9137,9346,20269,18491,26112,35052,57414,48976,25878,25484,24357,24748,23939,19594,17915,0,0,0,0,0,0,0,0,0,0,0
2016/10/12,11613,33771,80888,95619,54476,34375,24877,8810,7244,33259,4631,9723,12207,22753,20717,39762,33425,11825,17386,6707,18459,17269,10664,60504,4846,23757,24205,35747,45868,36300,20197,61629,38959,71443,59576,22127,77430,57131,53715,44975,53276,268895,78281,47189,52187,51510,68969,58642,47298,27030,65857,15914,18129,36398,13869,7219,5901,28870,20314,14064,73278,15384,23180,14544,43984,44767,56677,78037,86477,53217,55420,129027,48224,65452,77130,43889,118079,43634,35480,31329,33151,21172,53602,36353,14572,16833,82445,49764,47089,45481,28631,23626,9884,9396,9693,21010,19077,25867,36520,59085,49835,25804,25488,24966,25552,24565,20004,18229,0,0,0,0,0,0,0,0,0,0,0
2016/10/13,12307,33427,80083,97267,53729,33161,24949,8396,7310,32982,4710,9726,19337,23160,21180,39097,32816,11877,16788,7003,17930,17222,10145,61924,5085,24771,23751,35118,44605,36097,19496,61838,38748,69303,61248,21048,75474,56191,52552,44785,51662,268953,77710,46208,51355,53563,73114,58316,47705,27127,65601,15858,18512,37221,15002,7222,6053,29024,20247,14528,83642,15345,23782,13979,43756,43695,56537,77570,85188,54104,57433,130646,48035,68324,78078,44653,123475,42698,35474,30687,33355,22342,54261,35986,15135,16478,80670,49314,45867,46259,28791,23984,9882,9096,9705,20265,18577,26003,35289,57132,50859,26076,26105,24637,25146,24554,20204,18428,0,0,0,0,0,0,0,0,0,0,0
2016/10/14,13566,35090,83986,110858,55860,35787,26202,8808,7409,35341,4705,10099,16619,23371,25152,40257,34060,13093,18207,7139,19202,18665,10672,63611,5487,26643,25639,38269,48305,38634,21420,69483,42919,73535,65578,22257,80470,59667,56299,47462,54006,339989,89685,49727,54028,58461,80788,65000,50599,27931,68126,16613,19005,39169,15906,7173,6345,30847,21062,14970,87296,16548,25418,15347,46406,44942,61827,89606,89975,55853,60227,153842,51942,74133,91289,50573,143833,45812,37669,33207,37664,23029,66181,38815,16329,18143,84124,55739,48943,49854,29414,25291,10554,9448,10518,21140,20193,28447,37517,61372,55108,27533,27691,26345,26219,25517,21951,19650,0,0,0,0,0,0,0,0,0,0,0
2016/10/15,10189,23993,50773,117198,42382,24799,19121,8121,5248,24674,3886,6645,19364,17045,27968,15005,16061,9174,16215,7563,13989,15126,4697,40513,6298,27481,21712,31358,36821,34867,19427,73939,44727,62161,64105,12483,71306,51196,45337,40690,40599,362412,94894,41994,41422,66536,80587,59108,45045,22874,55177,13209,13895,32527,22217,6312,4363,20512,18928,13113,99910,13408,21774,13296,40504,35239,62694,87531,74550,45511,65642,181554,35679,68109,84932,45821,133613,34686,32446,22475,29641,17569,69153,28127,21712,17770,48912,29951,34972,39840,21204,22690,10089,5888,8913,17000,19517,23761,28852,47206,52674,23411,22847,24423,21786,22161,18059,16999,0,0,0,0,0,0,0,0,0,0,0
2016/10/16,10332,19033,38628,91290,27023,20008,15412,6761,4582,21227,3652,6169,25946,14956,27522,11449,11678,7753,13643,8470,11750,12291,3964,33934,4225,24166,17846,26037,31293,29094,15701,71419,39183,47319,48615,9100,57272,42950,37695,34089,24798,343620,77923,28581,39532,53888,70892,50451,37561,16132,44931,11778,12580,30009,19906,5341,3697,19095,16688,11983,106741,12043,20498,11773,32645,25735,50505,78906,61454,38740,53119,150630,27845,54713,64355,37710,109549,28324,25962,18110,26144,17044,57913,20363,22677,12903,35626,22783,28763,33565,18464,18362,9058,4868,7638,15252,16006,19786,23418,38809,43032,20347,19996,20174,18814,19245,15744,14490,0,0,0,0,0,0,0,0,0,0,0
2016/10/17,12185,31646,75035,86434,50660,30953,23092,7813,5922,31222,4512,9320,11524,20967,19393,37062,31422,11219,16120,6489,17447,16442,9773,60154,4497,23020,22637,33593,43117,31879,18145,55710,34770,64844,54565,20966,71326,52649,50390,42547,50900,275681,68016,45043,49248,50903,68259,55477,44182,26426,63383,15012,17789,35322,12441,6681,5956,27497,19403,13933,76135,14572,22630,13941,42640,42222,54077,73189,81455,51065,54596,123103,43595,60425,71545,40957,117613,39823,33969,29883,31723,21430,56093,33332,14435,16131,75429,46213,43688,43700,26902,22701,9343,8808,9115,19338,17764,25165,34120,55487,47026,24703,25173,23535,24342,23104,19080,17218,0,0,0,0,0,0,0,0,0,0,0
2016/10/18,11531,32386,76794,89716,52193,32174,23937,8016,6085,32635,4722,9392,15304,21786,20717,37906,31816,11314,16193,6655,17324,17114,9426,63047,4484,23337,22550,33493,43693,35311,18716,56245,36359,66670,59256,20973,72585,54129,50658,43345,51926,264426,70065,45476,50975,53669,70762,57628,46417,26647,64157,15112,18161,36194,12963,6722,6038,28442,20027,14401,75612,14562,22939,13811,43545,43329,56246,74185,83452,52157,55766,125458,47760,62651,73733,43300,114121,40580,33849,29735,31542,21886,53829,34804,14611,16156,77637,46308,44404,44416,27644,22925,9532,9121,9499,20505,18193,25271,34885,57174,48462,25373,25931,24251,24768,23521,19424,17768,0,0,0,0,0,0,0,0,0,0,0
2016/10/19,11325,32292,77711,90280,52443,32493,23684,8196,6165,31937,4851,9541,14222,21592,20911,37844,32028,11498,16260,7008,17695,16725,9634,64748,4778,23455,23225,34443,43181,34792,18845,57176,36954,68124,59474,20719,72892,55209,51667,43359,52001,267207,72119,45485,51030,52727,71665,58665,46086,26767,64095,15534,18088,36537,13796,7020,5941,28554,19870,13941,76154,14644,23695,14099,43224,43610,56085,76231,83485,52721,60484,126884,48067,61797,75032,43678,116153,40814,34081,30359,32363,22000,51122,34808,14991,16612,78147,57211,45547,45615,28072,23296,9606,9267,9584,20195,18215,25790,35086,57402,49717,25374,26401,24063,24744,23552,19621,17750,0,0,0,0,0,0,0,0,0,0,0
2016/10/20,11552,33324,78054,91122,53437,32145,23699,8131,6023,32026,4490,9352,11519,22054,20733,38115,32130,11569,16146,6572,17772,16867,9919,58116,4879,23366,22848,33803,44142,34722,19125,58786,37278,67845,60907,20800,73408,55964,51028,43350,50471,268230,72530,44835,51118,53839,70884,57979,45572,25720,63177,15283,18252,35649,13733,6981,5634,28335,19461,14285,74769,14719,22744,13482,43462,42540,55917,75348,83399,52111,55332,127614,48479,64312,74643,44198,138063,41467,34715,30806,32004,22079,55276,34540,14647,16690,78350,48444,45161,44595,27802,22894,9514,9101,9574,20316,18390,25694,35139,56882,50604,24825,25477,23842,24795,23533,19196,17880,0,0,0,0,0,0,0,0,0,0,0
2016/10/21,12728,34184,80191,103897,54298,33380,24383,8353,6341,32903,4756,9838,14863,22543,24280,38509,32635,12404,17566,7323,18569,17923,9521,59510,4805,25378,24195,36043,45310,36850,19588,66583,41376,71164,63393,21190,76527,59427,53643,44814,52627,337152,81656,48271,54990,56610,80814,64308,49444,26977,67991,16297,18549,38587,15885,7440,6044,28869,20933,15324,85696,15584,25075,15146,45665,43811,59859,85318,86602,54723,58585,150916,50166,68750,83970,51188,149577,42411,36005,32049,36096,23224,66249,36951,15856,17976,82281,49602,46417,48729,28656,24149,10033,9671,9949,20600,19720,28374,36776,61510,54132,26539,26920,25402,25710,24898,20888,19124,0,0,0,0,0,0,0,0,0,0,0
2016/10/22,9594,23609,48475,109727,35035,26373,17654,7823,5319,28353,3743,6331,19508,15753,25853,13653,14244,8595,15618,7509,12926,14355,4603,39550,4823,27517,20663,29133,33904,33124,18038,76789,39937,57690,52655,10307,66423,50916,43345,38498,31576,355744,82826,39057,39377,54546,73884,56952,41032,19910,53603,13977,14280,31686,19754,6226,4109,23036,18899,12726,96402,12770,20892,12735,36967,34257,57911,86772,70508,44080,55230,175809,33509,66181,80675,48976,141721,30969,30854,20785,28142,16743,66467,27177,20997,16009,47014,32850,33710,36903,19711,20638,9347,5733,8257,16349,18031,21816,27007,45255,49684,22627,22036,22567,20952,21574,16824,16128,0,0,0,0,0,0,0,0,0,0,0
2016/10/23,9798,18640,36236,85885,28111,18592,14460,6422,4355,17599,3398,5770,20729,12580,22206,10544,11356,7570,12910,8249,10741,11617,3938,33573,4157,27655,16951,25216,28819,28723,15377,60269,33759,45964,46461,8161,57262,45135,36350,33003,23528,339028,69865,29435,37509,51178,70028,49289,36350,15262,44501,12375,11032,29071,20146,5401,3499,20540,15874,11520,93579,11338,18621,11281,32235,24953,49011,76780,59014,37299,51197,156594,26636,52839,62595,40273,119854,26050,25952,18103,25320,17873,58781,21027,21210,12748,35213,25967,27203,32667,16394,18263,7502,4882,9480,15160,15853,19426,23315,36699,43667,19056,19155,19111,18117,18564,14801,14012,0,0,0,0,0,0,0,0,0,0,0
2016/10/24,11475,30966,74076,89103,49868,30697,22629,7727,5982,30684,4435,9212,12122,21296,20089,35861,30443,11075,15696,6800,17133,16270,8946,54306,4485,22874,22217,32479,41570,33507,17977,55587,34600,64516,54541,20373,70765,54149,49554,42460,50844,276364,68228,45743,49466,50930,70114,56373,44807,26235,63483,14843,17393,35193,13036,6656,5747,27622,19399,14249,77484,14675,22768,13697,42556,39349,54451,74943,81235,51091,55096,131884,42773,60437,70851,42428,121200,38219,33445,28649,31044,21422,58057,32931,14566,15567,75346,44753,43358,44747,26788,22979,9326,8867,9181,19527,17986,25207,33553,54751,47874,24503,24758,23683,23818,23218,19046,17419,0,0,0,0,0,0,0,0,0,0,0
2016/10/25,10510,24744,54648,92143,43559,27171,19614,7333,5115,28308,3791,8739,18880,19908,20631,22777,21892,10650,15197,7287,15115,15473,5740,42269,4358,22423,20695,30045,36786,32391,16821,57242,34068,57489,53329,19438,66659,51170,44222,39391,47351,258100,69883,41420,43468,49488,71509,58520,41100,24778,60684,14073,15299,34558,16055,6062,5638,28188,18951,12132,82980,13113,20002,12726,39049,37772,52259,73286,74327,45385,53239,130510,41307,56247,66112,36313,116232,35126,30784,24124,29091,19817,49487,27826,14586,15669,52912,35279,34892,35077,26140,21349,8016,5655,8340,18013,17019,23494,29875,42932,45314,22503,23095,21626,21928,21579,17107,15626,0,0,0,0,0,0,0,0,0,0,0
2016/10/26,11805,32718,75828,89843,52213,31796,23454,8011,6207,31691,4645,9534,13432,21498,21591,37796,31806,11749,16328,6928,17572,16719,10106,60109,4527,23296,22928,33667,43678,34540,18731,57350,36831,66237,60065,20829,72033,55990,51116,42794,52151,270984,70543,45353,51019,53032,71726,58621,50153,26458,64154,15511,18205,36193,13823,7175,5960,28491,19501,14706,76007,14627,23033,13839,43429,42868,55515,76558,83241,52594,54346,129566,47205,62607,72951,46446,119780,40071,33509,29897,32069,21600,56641,34496,14904,16394,76924,47502,44823,45241,27897,23429,9486,9012,9578,20158,17882,25451,35004,55960,49094,24997,25579,24035,24618,23226,19291,17920,0,0,0,0,0,0,0,0,0,0,0
2016/10/27,11506,32493,77394,91002,52603,31878,23771,7947,6134,32061,4655,9476,13822,22129,22938,37495,31323,11324,15932,6835,17451,16858,10034,61613,4623,23202,22620,33623,42629,33960,18666,58442,36180,66438,58945,20508,72044,55455,50646,42763,50536,274470,71302,45162,51667,52985,72715,59048,45802,26175,63858,15257,18339,36187,13856,6716,6080,28526,19716,14527,75940,14609,23498,13765,43057,42545,55455,78967,83001,52340,55316,134941,47799,61816,73838,46692,123532,40038,33366,30797,33312,21939,55946,34340,15273,15946,78726,47894,44607,45780,27590,22736,9287,8889,9352,19822,18129,25520,34769,56456,50273,25106,25496,23739,24590,23377,20136,17728,0,0,0,0,0,0,0,0,0,0,0
2016/10/28,13578,33946,81085,103173,53905,33559,24846,8338,6179,33708,5073,9966,15806,22481,25613,38503,32665,12327,17052,7080,18518,17915,9613,63104,4995,25031,24483,36011,45239,36402,20214,66048,40861,70767,63529,21290,76361,58354,52556,44832,52259,346320,81426,48774,54730,56853,80989,64085,49695,27814,67465,15733,18176,38866,15622,7079,6180,28774,20619,15333,87142,15574,24910,14699,45555,44303,59968,88194,86804,54055,58174,160030,51714,68775,83807,52166,140648,42599,36002,32328,37488,23294,62384,36878,16628,18381,81240,48746,47177,49746,28087,24617,10283,9334,9627,20287,19481,28628,37018,59526,53530,26417,26847,25784,25665,24828,20927,19041,0,0,0,0,0,0,0,0,0,0,0
2016/10/29,10195,23536,50535,108055,34777,23570,18818,7553,5038,21415,3802,6407,18908,17059,30436,12835,14288,8618,15761,6506,12344,14699,4464,47779,4480,24984,20335,30724,34523,31989,18169,69346,40357,60387,59839,11795,67499,50940,44119,38657,56806,364730,83075,38966,41438,61768,76899,60087,46160,20166,56582,12412,13430,31920,23568,6785,4039,23749,18408,11274,84624,11998,21276,13075,37761,32729,64682,92148,71105,46311,57321,195048,36747,68328,80029,49202,133039,34443,30659,20768,30413,17163,60210,27503,21238,14973,44948,36160,35447,39385,20192,21100,10188,5295,8123,15705,18260,23353,28201,43735,56145,22665,22056,24365,21315,22475,15887,15856,0,0,0,0,0,0,0,0,0,0,0
2016/10/30,9867,18756,38662,88120,28067,19017,15131,6695,4468,16825,3387,6035,22163,14144,28565,11049,12083,7606,12910,9491,10829,12326,3809,33248,4278,21829,17619,25368,29965,27512,15660,58723,33500,45029,45427,8409,58219,44156,37869,34432,23557,336324,68918,29599,37724,56293,71257,51089,47050,16257,45381,10960,11554,30341,23212,5648,3443,18406,16291,11657,93970,11957,19895,11629,33355,25801,51084,82165,60496,38833,53292,162380,27960,55556,63020,42693,125978,28854,29627,17576,26074,17456,55437,21337,20542,12842,35016,23096,28581,33926,17399,19783,9396,4824,7288,14354,15767,20362,23943,37429,43316,20390,19536,20893,18636,19612,14412,14573,0,0,0,0,0,0,0,0,0,0,0
2016/10/31,10938,23597,52448,86518,40989,25778,18230,7135,5018,27058,3740,8979,17136,19081,19453,21252,20117,9998,14599,6561,14520,14741,5119,38827,4266,22855,20389,29687,35410,31884,16617,54591,31425,54714,49606,18622,65102,49122,43089,38294,45946,274156,64737,39954,43014,47868,68452,55742,39513,24102,59896,13963,15608,33964,17489,5762,5426,27499,18558,11966,85057,13068,19497,12569,38533,36407,50180,74470,71076,43482,55436,127942,36709,55208,62422,32439,110177,33956,30466,22984,27880,19725,44225,26230,14419,14934,49920,33033,33688,34402,24773,20000,7772,5377,7972,17395,16321,23590,28280,42043,41908,21873,22541,20943,21545,21057,16429,15255,0,0,0,0,0,0,0,0,0,0,0
2016/11/1,11481,32708,79047,89842,52380,32934,24004,8109,6121,31886,4482,9326,11898,21618,19920,37961,32254,11372,16225,6401,17877,16960,10210,54909,4760,22946,22942,33283,43286,33715,18922,56205,36538,67437,57735,20688,73104,55064,51656,43643,51635,258035,68373,44322,51450,52326,66795,56625,45500,26630,63667,15390,18435,35884,15120,6905,6095,28348,19497,14051,71730,14470,22420,13661,43082,43107,54963,75055,83402,51806,55459,126166,45699,59980,71308,41118,116894,41355,34014,30370,30943,21040,52631,34366,13977,16093,77278,46872,45500,44167,27367,22434,9431,9061,9377,19942,18068,25388,34854,56427,48938,25264,24964,24166,24715,23376,19266,17358,0,0,0,0,0,0,0,0,0,0,0
2016/11/2,11126,32365,77856,90066,51895,31936,23318,8074,6276,31739,4711,9317,12794,22055,20126,37527,31802,11544,16258,6607,17871,16969,9619,55035,4559,23219,23291,33779,43094,33433,18674,55810,36662,67448,58487,20452,72450,55295,50907,42912,51636,256642,70163,45755,50619,53097,70267,57660,49534,26494,64243,15393,18211,36177,13675,7017,6014,28547,19687,14244,72980,14736,22706,14054,42930,42931,55192,74177,83273,52580,54690,128319,47092,61271,73059,41900,116744,40172,33802,29578,30410,21578,53889,34406,14707,15979,76799,46657,44821,44684,27039,22225,9513,9080,9515,19859,18033,25039,34860,55291,48149,24835,25859,23947,24430,23211,19052,17578,0,0,0,0,0,0,0,0,0,0,0
2016/11/3,11584,32438,78589,93165,52590,31205,23339,8097,6206,31476,4579,9216,13310,21813,20448,37977,31512,11413,16143,6696,17971,17176,9935,55458,4881,23211,22598,33853,43376,33634,18390,56575,37187,66783,59438,20584,72749,54619,51130,43210,48824,265770,71216,46001,51830,53760,71982,58612,46381,26189,63846,15069,18644,36410,13375,6975,5990,28828,19719,14512,75143,14321,22930,13398,42870,42492,55031,75014,82390,52473,55922,127570,46989,67097,74619,42589,118442,40626,33740,30085,31501,22092,55343,34701,14482,15759,78434,47273,44007,45174,27155,22982,10816,9059,9468,19596,18058,25624,35378,57035,49544,25026,25021,23824,24375,23438,19378,17647,0,0,0,0,0,0,0,0,0,0,0
2016/11/4,13162,35584,82996,110276,54912,34241,25334,8603,6195,34244,4770,9590,14240,22352,23957,39072,33391,12822,17920,6844,19544,18343,10253,69235,6292,24709,23968,36235,46132,36583,20113,65009,41453,70844,64354,21064,77116,57893,53954,45310,52195,341022,82178,49152,54951,57482,80623,64199,49701,27085,66889,15809,19447,39236,14988,7444,5917,29008,20911,15392,81225,15845,25078,15046,45733,43721,61166,86832,87501,54990,59518,155129,50638,75409,85064,49520,138529,44252,37714,32247,36533,23209,87942,38051,16379,17656,82539,48759,47675,49475,28163,24146,10343,9687,10229,20717,19666,28669,37576,60837,55472,26509,26799,26049,26106,25162,21158,18999,0,0,0,0,0,0,0,0,0,0,0
2016/11/5,10628,25067,49119,112868,35327,23578,18795,8209,5847,22863,3969,10506,27250,18345,30673,13960,17110,9355,16442,13129,14860,19500,4753,57276,5766,25486,20455,30380,38848,34104,17733,68999,40772,58754,54584,11811,68355,50094,45259,40820,31856,360928,83153,41454,45705,76114,89979,61786,44893,20345,57595,13080,14901,33893,21497,6215,4095,21424,19015,12216,102337,13459,22181,13309,38818,32911,61333,88216,73904,47727,59678,178054,35112,65693,79211,44792,121131,34783,35825,20758,30202,20128,86567,28074,20821,15519,43522,36459,34492,41483,19416,21879,11529,6060,10520,17523,18922,23212,29136,44976,51599,23663,22635,24693,21655,23168,18623,17203,0,0,0,0,0,0,0,0,0,0,0
