"日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,臺大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿中心,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2016/8/25,"6,250 ","15,960 ","40,313 ","51,969 ","23,454 ","14,114 ","11,775 ","3,781 ","3,731 ","13,496 ","2,071 ","3,907 ","8,219 ","8,043 ","11,037 ","17,653 ","15,472 ","4,831 ","7,927 ","3,706 ","7,830 ","7,799 ","4,769 ","30,443 ","3,136 ","10,707 ","11,338 ","16,280 ","20,907 ","15,251 ","9,037 ","28,484 ","18,930 ","32,518 ","29,932 ","8,557 ","36,337 ","28,320 ","25,063 ","20,845 ","26,869 ","158,962 ","40,767 ","24,256 ","23,388 ","25,747 ","34,312 ","28,375 ","23,137 ","11,874 ","30,809 ","7,204 ","8,317 ","17,672 ","12,567 ","3,372 ","2,841 ","10,856 ","9,491 ","6,550 ","35,824 ","6,950 ","12,839 ","6,870 ","20,246 ","18,603 ","27,970 ","41,935 ","38,903 ","26,561 ","26,506 ","73,323 ","21,355 ","36,798 ","43,391 ","26,531 ","62,409 ","19,015 ","16,032 ","15,017 ","16,331 ","10,206 ","30,783 ","18,158 ","7,734 ","8,348 ","40,909 ","21,638 ","23,300 ","22,472 ","7,828 ","10,979 ","4,325 ","4,239 ","4,388 ","8,766 ","9,308 ","11,057 ","17,749 ","28,651 ","26,351 ","11,607 ","12,110 ","11,762 ","11,244 ","11,211 ","8,182 ","7,957 ",0,0,0,0,0,0,0,0,0,0,0
2016/8/26,"6,498 ","16,427 ","41,346 ","57,051 ","22,734 ","14,777 ","12,073 ","3,832 ","2,908 ","13,803 ","2,121 ","3,687 ","7,565 ","8,091 ","12,340 ","18,096 ","15,140 ","4,945 ","8,277 ","3,903 ","7,834 ","7,881 ","4,880 ","31,170 ","3,172 ","11,121 ","12,386 ","16,686 ","20,538 ","15,756 ","9,363 ","30,221 ","20,057 ","33,336 ","31,132 ","8,231 ","37,480 ","28,704 ","25,250 ","21,136 ","26,498 ","181,787 ","44,024 ","25,397 ","24,734 ","27,260 ","36,069 ","29,189 ","24,486 ","11,981 ","30,820 ","7,597 ","8,511 ","18,646 ","14,368 ","3,330 ","2,817 ","10,796 ","9,786 ","6,924 ","37,556 ","7,170 ","13,542 ","7,207 ","20,809 ","18,605 ","29,538 ","44,800 ","38,748 ","27,154 ","26,839 ","82,009 ","21,396 ","38,896 ","47,418 ","28,202 ","70,324 ","18,920 ","16,713 ","15,338 ","17,512 ","10,251 ","40,279 ","19,484 ","8,336 ","8,782 ","41,931 ","22,014 ","23,933 ","23,566 ","8,120 ","12,799 ","4,461 ","4,606 ","4,503 ","8,978 ","10,049 ","11,218 ","18,874 ","29,779 ","27,279 ","11,949 ","12,371 ","12,260 ","11,453 ","11,889 ","8,419 ","8,113 ",0,0,0,0,0,0,0,0,0,0,0
2016/8/27,"4,846 ","10,483 ","24,398 ","56,659 ","15,593 ","9,984 ","8,899 ","3,475 ","2,383 ","9,564 ","1,624 ","2,859 ","9,273 ","6,299 ","12,227 ","6,518 ","7,064 ","4,049 ","7,001 ","3,822 ","5,648 ","6,447 ","2,190 ","18,799 ","2,400 ","10,509 ","10,312 ","12,801 ","14,968 ","13,401 ","8,951 ","32,005 ","18,961 ","27,007 ","25,891 ","4,245 ","32,625 ","24,117 ","20,636 ","18,239 ","14,494 ","185,760 ","44,262 ","19,990 ","18,607 ","41,864 ","38,951 ","29,216 ","20,274 ","9,303 ","24,908 ","5,885 ","5,939 ","16,475 ","18,728 ","3,048 ","1,881 ","9,058 ","8,508 ","5,647 ","40,309 ","5,611 ","12,553 ","5,888 ","17,282 ","14,176 ","27,950 ","41,632 ","32,603 ","21,760 ","26,180 ","86,976 ","15,867 ","40,841 ","43,107 ","25,353 ","59,926 ","14,699 ","14,417 ","9,790 ","13,783 ","7,974 ","43,419 ","14,187 ","9,150 ","6,855 ","23,557 ","19,642 ","16,877 ","18,369 ","7,112 ","12,409 ","3,993 ","2,475 ","4,145 ","8,116 ","9,189 ","9,659 ","13,829 ","20,288 ","25,952 ","10,402 ","10,382 ","10,848 ","8,464 ","10,541 ","7,534 ","7,339 ",0,0,0,0,0,0,0,0,0,0,0
2016/8/28,"4,527 ","8,766 ","17,700 ","43,736 ","12,124 ","7,833 ","6,814 ","3,129 ","2,029 ","9,332 ","1,380 ","2,326 ","7,211 ","6,356 ","10,552 ","5,181 ","5,940 ","3,635 ","5,901 ","3,512 ","4,672 ","5,634 ","1,937 ","13,955 ","2,080 ","9,177 ","8,674 ","10,852 ","12,677 ","12,309 ","7,286 ","24,970 ","15,819 ","22,112 ","21,868 ","3,517 ","27,662 ","20,279 ","17,189 ","15,793 ","11,090 ","165,832 ","35,142 ","14,127 ","16,503 ","36,003 ","30,867 ","23,681 ","21,381 ","7,097 ","19,969 ","5,175 ","4,927 ","14,577 ","14,070 ","2,415 ","1,546 ","6,732 ","7,298 ","5,367 ","33,399 ","5,039 ","10,700 ","4,980 ","14,629 ","10,752 ","21,801 ","35,184 ","26,840 ","17,619 ","22,169 ","70,107 ","12,340 ","33,885 ","32,105 ","18,675 ","47,212 ","12,899 ","12,209 ","8,422 ","11,682 ","6,188 ","38,706 ","10,668 ","7,790 ","5,346 ","16,859 ","11,469 ","13,781 ","13,963 ","6,301 ","9,122 ","3,201 ","2,072 ","3,336 ","6,524 ","7,630 ","7,651 ","11,309 ","16,403 ","21,239 ","8,833 ","8,426 ","8,909 ","6,729 ","8,719 ","6,056 ","6,230 ",0,0,0,0,0,0,0,0,0,0,0
2016/8/29,"5,734 ","15,092 ","37,961 ","46,145 ","25,186 ","13,809 ","11,237 ","3,540 ","2,842 ","13,650 ","1,957 ","4,297 ","5,520 ","8,483 ","9,667 ","17,312 ","15,715 ","5,591 ","7,752 ","3,516 ","7,670 ","8,293 ","4,598 ","26,430 ","2,204 ","10,557 ","11,061 ","15,664 ","20,207 ","14,530 ","8,568 ","25,292 ","17,613 ","30,916 ","27,893 ","8,704 ","35,808 ","26,648 ","24,100 ","20,030 ","25,447 ","145,146 ","35,827 ","23,920 ","23,196 ","24,742 ","30,489 ","26,662 ","22,271 ","12,555 ","30,416 ","6,935 ","8,057 ","19,057 ","9,273 ","3,238 ","2,789 ","10,964 ","9,798 ","6,381 ","34,126 ","6,669 ","12,722 ","6,793 ","20,858 ","18,416 ","26,739 ","38,715 ","37,639 ","25,689 ","26,418 ","66,585 ","20,345 ","32,068 ","39,230 ","22,611 ","58,022 ","19,642 ","16,254 ","14,900 ","14,866 ","9,842 ","37,554 ","17,211 ","7,376 ","8,099 ","38,916 ","20,285 ","22,378 ","21,121 ","8,754 ","11,295 ","4,431 ","4,223 ","4,416 ","9,187 ","8,978 ","11,737 ","17,035 ","27,578 ","24,296 ","11,715 ","12,286 ","11,644 ","9,140 ","11,333 ","8,228 ","8,142 ",0,0,0,0,0,0,0,0,0,0,0
2016/8/30,"5,477 ","15,601 ","39,319 ","47,405 ","25,452 ","14,319 ","11,486 ","3,728 ","2,848 ","13,673 ","2,065 ","4,578 ","6,588 ","8,707 ","9,979 ","17,774 ","15,987 ","5,673 ","7,812 ","3,383 ","7,608 ","8,486 ","4,760 ","27,884 ","2,278 ","10,953 ","10,882 ","15,618 ","20,319 ","15,073 ","8,749 ","25,970 ","18,067 ","31,894 ","29,669 ","9,000 ","36,026 ","27,063 ","24,546 ","20,281 ","25,777 ","139,412 ","37,358 ","23,773 ","23,558 ","25,693 ","31,042 ","27,400 ","22,702 ","12,929 ","30,543 ","7,099 ","8,296 ","19,006 ","9,654 ","3,343 ","2,927 ","10,986 ","9,832 ","6,533 ","33,155 ","6,716 ","13,146 ","6,533 ","20,801 ","18,725 ","27,039 ","39,019 ","38,585 ","25,836 ","25,868 ","64,940 ","21,180 ","31,641 ","39,442 ","23,273 ","57,897 ","20,297 ","16,491 ","15,487 ","14,837 ","9,949 ","26,749 ","17,421 ","7,450 ","8,095 ","39,904 ","24,183 ","22,524 ","22,144 ","8,264 ","12,090 ","4,260 ","4,280 ","4,544 ","9,372 ","9,034 ","11,450 ","17,248 ","27,985 ","24,581 ","11,962 ","12,492 ","11,818 ","9,284 ","11,366 ","8,403 ","7,964 ",0,0,0,0,0,0,0,0,0,0,0
2016/8/31,"5,664 ","15,537 ","39,400 ","47,805 ","25,845 ","14,567 ","11,511 ","3,723 ","2,858 ","14,653 ","1,999 ","4,440 ","6,344 ","8,714 ","9,856 ","17,675 ","16,295 ","5,647 ","8,117 ","3,518 ","8,044 ","8,444 ","4,898 ","33,566 ","2,302 ","10,614 ","11,246 ","16,174 ","20,546 ","15,095 ","9,113 ","26,723 ","18,471 ","32,223 ","29,492 ","8,823 ","36,316 ","27,646 ","24,678 ","20,509 ","25,875 ","139,963 ","37,701 ","23,580 ","23,638 ","25,855 ","31,375 ","27,212 ","22,685 ","12,672 ","31,052 ","7,378 ","8,328 ","18,588 ","9,299 ","3,439 ","2,805 ","10,949 ","9,976 ","6,441 ","32,300 ","7,057 ","15,143 ","6,823 ","21,257 ","18,821 ","27,241 ","39,520 ","38,650 ","26,660 ","26,512 ","64,263 ","21,559 ","33,312 ","40,326 ","23,824 ","58,262 ","20,659 ","16,662 ","15,402 ","16,414 ","10,159 ","26,199 ","17,754 ","7,339 ","8,047 ","40,526 ","22,222 ","22,964 ","22,233 ","8,398 ","11,707 ","4,375 ","4,354 ","4,524 ","9,498 ","9,009 ","11,341 ","17,310 ","28,237 ","24,605 ","12,022 ","12,510 ","12,017 ","9,229 ","11,618 ","8,560 ","8,178 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/1,"6,132 ","15,735 ","40,162 ","47,868 ","25,593 ","14,117 ","11,358 ","3,807 ","2,972 ","13,652 ","2,078 ","4,305 ","5,813 ","8,511 ","10,200 ","17,549 ","16,278 ","5,647 ","7,962 ","3,385 ","7,984 ","8,420 ","4,758 ","35,377 ","2,311 ","10,808 ","11,162 ","16,036 ","21,026 ","15,232 ","8,856 ","26,276 ","18,656 ","32,099 ","29,611 ","8,991 ","36,383 ","27,420 ","24,833 ","20,309 ","25,648 ","144,820 ","36,857 ","23,405 ","23,391 ","25,471 ","31,656 ","26,788 ","22,450 ","12,600 ","30,229 ","7,322 ","8,426 ","18,595 ","8,982 ","3,383 ","2,890 ","11,144 ","9,782 ","6,353 ","32,114 ","7,023 ","12,050 ","6,876 ","20,986 ","18,523 ","27,437 ","39,009 ","38,330 ","26,573 ","28,143 ","63,957 ","21,714 ","33,295 ","40,703 ","24,464 ","58,594 ","20,584 ","16,654 ","15,640 ","17,121 ","10,470 ","26,959 ","17,716 ","7,149 ","8,047 ","40,783 ","25,152 ","22,698 ","22,335 ","8,321 ","12,111 ","4,209 ","4,356 ","4,496 ","9,431 ","9,000 ","11,890 ","17,564 ","29,445 ","24,873 ","12,092 ","12,515 ","12,026 ","9,361 ","11,582 ","8,558 ","8,259 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/2,"6,607 ","16,411 ","40,829 ","53,731 ","26,671 ","15,018 ","11,981 ","3,873 ","2,953 ","14,234 ","2,161 ","4,347 ","6,006 ","8,212 ","11,585 ","17,864 ","16,554 ","6,206 ","8,516 ","3,651 ","8,342 ","8,965 ","5,005 ","38,095 ","2,521 ","11,234 ","11,904 ","16,638 ","22,128 ","15,492 ","9,517 ","27,693 ","20,065 ","33,328 ","30,873 ","9,105 ","38,342 ","28,736 ","25,969 ","21,162 ","26,898 ","174,072 ","41,066 ","24,533 ","24,892 ","27,815 ","32,005 ","28,186 ","23,945 ","12,925 ","30,617 ","7,520 ","8,713 ","19,426 ","9,522 ","3,624 ","2,989 ","11,058 ","9,885 ","6,420 ","33,461 ","7,210 ","12,569 ","7,203 ","21,849 ","18,797 ","29,052 ","44,336 ","39,140 ","27,307 ","27,654 ","73,674 ","23,046 ","36,922 ","44,261 ","27,265 ","66,512 ","21,440 ","17,365 ","15,858 ","20,123 ","10,000 ","38,562 ","18,922 ","7,587 ","8,552 ","41,966 ","24,860 ","24,464 ","22,373 ","8,553 ","12,262 ","4,494 ","4,428 ","4,722 ","10,052 ","9,692 ","12,327 ","18,371 ","30,377 ","26,644 ","12,642 ","13,040 ","12,895 ","9,784 ","12,190 ","9,143 ","8,562 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/3,"5,254 ","12,145 ","25,872 ","54,579 ","20,039 ","10,934 ","9,210 ","3,869 ","2,921 ","11,023 ","1,812 ","2,934 ","7,846 ","7,077 ","15,474 ","6,439 ","7,252 ","4,318 ","7,485 ","4,171 ","6,211 ","7,243 ","2,350 ","28,371 ","2,599 ","11,392 ","10,933 ","15,096 ","17,777 ","16,550 ","9,417 ","31,483 ","20,040 ","29,430 ","55,181 ","5,614 ","35,070 ","26,256 ","22,909 ","20,054 ","32,438 ","188,548 ","41,880 ","21,776 ","19,108 ","31,386 ","38,895 ","28,826 ","22,516 ","9,670 ","26,282 ","6,779 ","6,127 ","17,375 ","18,659 ","3,384 ","2,294 ","8,779 ","9,248 ","5,993 ","42,731 ","6,026 ","12,215 ","6,512 ","18,687 ","14,878 ","28,188 ","43,347 ","34,640 ","22,940 ","27,957 ","86,474 ","18,060 ","43,338 ","41,495 ","23,073 ","58,542 ","17,304 ","15,319 ","10,222 ","15,785 ","8,375 ","40,586 ","15,196 ","20,083 ","7,384 ","23,004 ","17,821 ","18,611 ","19,934 ","8,448 ","11,450 ","5,472 ","2,730 ","4,772 ","8,068 ","9,369 ","9,201 ","14,623 ","22,596 ","28,803 ","11,260 ","10,969 ","12,571 ","8,163 ","11,448 ","7,973 ","7,812 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/4,"5,067 ","9,093 ","17,884 ","43,419 ","13,257 ","8,178 ","7,224 ","3,235 ","2,084 ","9,657 ","1,663 ","2,828 ","10,030 ","6,033 ","11,274 ","5,310 ","5,899 ","3,707 ","5,841 ","3,941 ","5,010 ","5,690 ","1,839 ","14,845 ","2,141 ","10,356 ","8,354 ","11,748 ","13,780 ","13,361 ","7,398 ","27,515 ","16,218 ","22,277 ","24,308 ","3,911 ","28,164 ","21,421 ","17,433 ","16,739 ","11,378 ","164,717 ","34,369 ","14,831 ","17,469 ","28,107 ","32,162 ","24,210 ","18,612 ","7,588 ","22,366 ","5,492 ","4,887 ","16,138 ","17,289 ","2,892 ","1,723 ","8,585 ","7,908 ","5,023 ","41,836 ","5,536 ","9,794 ","5,433 ","15,815 ","11,860 ","22,838 ","37,315 ","27,574 ","19,297 ","24,640 ","71,926 ","12,947 ","37,066 ","31,219 ","20,848 ","48,186 ","12,958 ","12,484 ","8,752 ","11,949 ","7,811 ","38,371 ","10,727 ","9,728 ","5,443 ","17,189 ","11,288 ","13,586 ","14,656 ","7,353 ","8,710 ","3,472 ","2,165 ","3,795 ","6,855 ","7,549 ","8,003 ","11,356 ","18,188 ","21,785 ","9,182 ","9,145 ","9,246 ","6,851 ","9,476 ","6,945 ","6,606 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/5,"6,152 ","15,160 ","38,087 ","45,405 ","24,911 ","13,695 ","11,363 ","3,806 ","2,849 ","13,713 ","2,010 ","4,284 ","4,593 ","9,141 ","9,671 ","17,611 ","16,078 ","5,452 ","7,939 ","3,284 ","7,886 ","8,248 ","4,754 ","26,219 ","2,248 ","10,684 ","10,819 ","15,718 ","20,986 ","15,503 ","8,692 ","26,551 ","18,152 ","32,380 ","28,256 ","10,658 ","36,331 ","26,873 ","24,253 ","20,143 ","26,363 ","146,232 ","35,480 ","23,832 ","23,714 ","25,847 ","32,493 ","27,424 ","22,224 ","12,862 ","31,657 ","7,141 ","8,193 ","18,783 ","8,496 ","3,247 ","2,918 ","13,572 ","9,898 ","6,484 ","33,574 ","6,824 ","11,328 ","6,845 ","20,717 ","18,531 ","26,161 ","38,795 ","37,446 ","26,064 ","26,699 ","67,248 ","20,580 ","33,208 ","38,460 ","22,968 ","57,842 ","19,677 ","16,498 ","15,145 ","14,731 ","9,725 ","36,460 ","17,086 ","6,884 ","7,997 ","40,070 ","23,622 ","22,490 ","21,349 ","9,060 ","11,480 ","4,295 ","4,253 ","4,597 ","9,498 ","9,105 ","11,601 ","17,334 ","28,403 ","23,922 ","11,864 ","12,465 ","11,758 ","9,269 ","11,854 ","9,096 ","8,337 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/6,"6,085 ","15,376 ","39,128 ","46,649 ","25,477 ","14,475 ","11,810 ","3,793 ","2,967 ","13,820 ","2,112 ","4,451 ","5,736 ","9,027 ","9,891 ","18,402 ","16,247 ","5,580 ","7,847 ","3,213 ","7,602 ","8,427 ","4,730 ","27,202 ","2,211 ","10,943 ","11,082 ","15,705 ","21,113 ","15,728 ","9,052 ","26,521 ","18,713 ","33,026 ","29,691 ","9,226 ","36,204 ","27,229 ","24,863 ","20,433 ","26,654 ","142,256 ","36,827 ","23,965 ","23,946 ","25,973 ","33,398 ","28,683 ","22,823 ","13,077 ","32,072 ","7,428 ","8,468 ","18,558 ","8,470 ","3,325 ","2,970 ","13,745 ","10,185 ","6,481 ","33,783 ","6,955 ","11,531 ","6,622 ","20,605 ","18,866 ","27,060 ","39,271 ","38,850 ","26,302 ","26,549 ","66,567 ","21,867 ","34,438 ","39,406 ","23,303 ","57,942 ","20,409 ","16,652 ","15,259 ","15,025 ","9,704 ","27,420 ","17,066 ","7,173 ","8,222 ","40,285 ","24,004 ","22,942 ","21,877 ","9,860 ","13,080 ","4,607 ","4,416 ","4,550 ","9,632 ","9,172 ","11,685 ","17,471 ","28,642 ","25,262 ","12,106 ","12,532 ","12,276 ","9,437 ","11,711 ","9,148 ","8,199 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/7,"6,141 ","15,528 ","39,799 ","47,753 ","25,904 ","14,935 ","11,686 ","3,841 ","3,008 ","14,153 ","2,066 ","4,485 ","6,188 ","9,854 ","10,793 ","18,645 ","16,158 ","5,632 ","8,187 ","3,365 ","7,934 ","8,657 ","4,680 ","32,456 ","2,259 ","10,872 ","11,331 ","16,097 ","21,405 ","16,294 ","8,945 ","27,566 ","18,731 ","33,237 ","31,691 ","10,069 ","36,325 ","27,681 ","24,980 ","20,499 ","26,545 ","143,488 ","37,788 ","24,452 ","23,872 ","25,925 ","34,873 ","28,515 ","23,200 ","13,206 ","32,354 ","7,261 ","8,427 ","18,977 ","8,557 ","3,288 ","2,934 ","13,533 ","9,948 ","6,635 ","34,924 ","6,998 ","11,606 ","6,809 ","20,913 ","19,362 ","27,084 ","40,108 ","39,033 ","26,657 ","26,463 ","68,691 ","22,552 ","33,726 ","39,769 ","23,457 ","58,237 ","20,382 ","16,811 ","15,542 ","16,799 ","9,953 ","27,666 ","17,705 ","7,067 ","8,164 ","41,197 ","24,748 ","23,590 ","21,895 ","10,031 ","12,232 ","4,525 ","4,473 ","4,669 ","9,676 ","9,321 ","11,623 ","17,678 ","29,191 ","24,588 ","12,206 ","12,815 ","12,532 ","9,645 ","11,476 ","9,399 ","8,420 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/8,"6,100 ","15,889 ","40,216 ","49,919 ","26,322 ","14,677 ","11,698 ","3,986 ","3,046 ","14,924 ","2,110 ","4,421 ","6,070 ","9,794 ","10,679 ","17,571 ","16,254 ","5,687 ","8,095 ","3,342 ","7,917 ","8,471 ","4,734 ","33,608 ","2,405 ","10,993 ","11,475 ","16,233 ","21,253 ","16,126 ","9,076 ","28,249 ","18,933 ","33,078 ","30,492 ","9,220 ","36,819 ","27,849 ","25,038 ","20,865 ","26,313 ","147,556 ","37,695 ","23,881 ","23,669 ","25,900 ","34,679 ","28,595 ","23,572 ","12,872 ","32,288 ","7,296 ","8,577 ","19,042 ","8,367 ","3,399 ","3,007 ","13,099 ","10,029 ","6,835 ","34,957 ","7,072 ","11,756 ","6,750 ","21,418 ","19,688 ","27,665 ","40,251 ","38,496 ","26,781 ","26,331 ","66,831 ","23,518 ","34,389 ","40,164 ","23,356 ","60,607 ","20,771 ","16,842 ","15,562 ","17,654 ","10,209 ","29,375 ","17,680 ","7,347 ","8,225 ","41,626 ","26,200 ","23,321 ","22,035 ","10,519 ","12,271 ","4,469 ","4,493 ","4,654 ","9,566 ","9,113 ","11,792 ","17,697 ","29,533 ","25,457 ","12,176 ","12,645 ","12,227 ","9,570 ","11,819 ","9,438 ","8,368 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/9,"6,176 ","16,739 ","41,945 ","53,887 ","27,205 ","15,925 ","12,350 ","4,359 ","2,795 ","15,656 ","2,190 ","4,640 ","5,826 ","10,043 ","12,802 ","18,249 ","16,603 ","5,913 ","8,781 ","3,196 ","8,492 ","9,205 ","5,097 ","33,727 ","2,513 ","11,287 ","11,929 ","16,825 ","22,657 ","16,155 ","9,789 ","29,500 ","19,841 ","34,476 ","32,436 ","9,841 ","39,022 ","28,739 ","26,379 ","21,380 ","26,553 ","166,059 ","40,113 ","24,325 ","25,325 ","26,651 ","32,818 ","28,185 ","23,512 ","13,105 ","31,951 ","7,558 ","8,365 ","19,403 ","8,225 ","3,555 ","3,062 ","13,132 ","10,235 ","6,616 ","35,636 ","7,234 ","12,458 ","6,960 ","21,892 ","19,945 ","28,439 ","44,043 ","41,333 ","27,251 ","26,581 ","71,600 ","23,218 ","36,473 ","42,988 ","25,108 ","65,102 ","22,053 ","17,771 ","16,285 ","19,252 ","9,930 ","34,949 ","18,876 ","7,426 ","8,296 ","42,691 ","26,705 ","24,491 ","22,344 ","12,165 ","12,375 ","4,527 ","4,574 ","4,869 ","10,336 ","9,549 ","12,322 ","18,672 ","30,153 ","26,379 ","12,487 ","12,882 ","13,052 ","9,931 ","12,152 ","10,152 ","8,664 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/10,"5,786 ","14,742 ","35,622 ","58,108 ","24,405 ","12,795 ","10,946 ","3,900 ","2,727 ","12,856 ","1,900 ","4,250 ","6,895 ","8,848 ","12,376 ","12,262 ","13,313 ","5,709 ","8,089 ","3,334 ","7,405 ","8,455 ","4,155 ","22,996 ","2,593 ","11,044 ","11,297 ","15,385 ","19,426 ","15,891 ","9,288 ","32,073 ","20,923 ","30,609 ","32,318 ","7,277 ","36,986 ","27,037 ","23,960 ","20,633 ","18,171 ","169,052 ","43,804 ","22,374 ","23,743 ","27,318 ","36,017 ","29,838 ","22,726 ","11,515 ","28,388 ","6,567 ","7,099 ","18,893 ","12,412 ","3,258 ","2,110 ","9,780 ","9,778 ","6,034 ","38,060 ","7,048 ","11,655 ","6,842 ","20,825 ","16,500 ","28,746 ","44,305 ","37,210 ","25,407 ","28,008 ","87,300 ","21,269 ","39,475 ","44,849 ","25,978 ","66,899 ","20,382 ","16,753 ","14,391 ","16,506 ","9,486 ","35,876 ","17,391 ","8,742 ","8,090 ","37,950 ","24,679 ","22,918 ","21,381 ","10,775 ","12,244 ","4,678 ","4,045 ","4,684 ","9,634 ","9,582 ","11,752 ","17,761 ","28,255 ","27,699 ","12,178 ","12,229 ","12,680 ","9,337 ","11,983 ","9,993 ","8,643 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/11,"5,140 ","10,201 ","19,044 ","47,411 ","15,364 ","9,719 ","7,747 ","3,599 ","2,244 ","10,742 ","1,534 ","2,869 ","9,325 ","7,830 ","14,072 ","5,913 ","5,984 ","3,883 ","6,537 ","3,586 ","4,851 ","6,074 ","2,091 ","15,518 ","2,233 ","9,775 ","8,884 ","12,584 ","14,765 ","14,875 ","7,684 ","34,344 ","17,875 ","24,021 ","27,930 ","4,184 ","29,301 ","21,578 ","19,102 ","16,619 ","11,913 ","177,619 ","37,000 ","15,134 ","17,912 ","26,238 ","35,410 ","27,048 ","19,846 ","7,637 ","22,466 ","5,389 ","5,369 ","15,772 ","15,030 ","3,430 ","1,766 ","8,435 ","8,450 ","5,355 ","43,826 ","5,966 ","10,400 ","5,910 ","16,721 ","12,307 ","25,257 ","40,489 ","29,837 ","20,060 ","24,632 ","81,264 ","14,985 ","39,495 ","33,209 ","21,844 ","52,072 ","14,073 ","13,730 ","8,851 ","12,553 ","8,176 ","33,619 ","11,072 ","9,017 ","6,116 ","18,706 ","14,372 ","15,041 ","14,172 ","10,766 ","9,292 ","4,683 ","2,387 ","3,629 ","6,905 ","8,151 ","8,360 ","12,194 ","22,601 ","22,365 ","9,815 ","9,365 ","10,411 ","7,177 ","9,814 ","7,581 ","7,211 ",0,0,0,0,0,0,0,0,0,0,0
2016/9/12,"5,805 ","15,841 ","39,400 ","47,161 ","25,677 ","16,084 ","11,598 ","3,980 ","2,897 ","16,651 ","2,053 ","4,589 ","5,431 ","11,384 ","9,701 ","19,537 ","16,036 ","5,552 ","8,031 ","3,073 ","8,010 ","8,361 ","4,664 ","26,524 ","2,199 ","10,673 ","11,750 ","16,409 ","21,527 ","17,397 ","9,177 ","31,077 ","18,748 ","33,860 ","28,895 ","11,306 ","37,345 ","27,296 ","25,314 ","21,350 ","27,115 ","149,166 ","35,837 ","24,198 ","24,228 ","25,394 ","34,791 ","29,447 ","22,402 ","13,072 ","32,482 ","7,289 ","8,295 ","18,618 ","6,805 ","3,327 ","2,950 ","13,892 ","10,075 ","6,548 ","37,070 ","7,076 ","11,836 ","6,993 ","21,564 ","20,467 ","27,233 ","40,121 ","40,527 ","26,473 ","26,542 ","64,290 ","24,394 ","36,753 ","37,417 ","22,171 ","58,056 ","20,325 ","17,270 ","15,688 ","15,149 ","9,597 ","31,125 ","17,373 ","7,284 ","8,097 ","40,797 ","23,971 ","23,303 ","18,531 ","15,096 ","11,776 ","4,331 ","4,468 ","4,492 ","9,793 ","9,233 ","12,020 ","17,593 ","28,588 ","24,622 ","12,137 ","12,659 ","12,414 ","9,660 ","11,952 ","9,519 ","8,489 ",0,0,0,0,0,0,0,0,0,0,0
